id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo
51839304;DEPARTAMENTO;210000;12-06-2023;INMOBILIARIA;125;141;3;2;1;JARDIN;CORDOBA;-31.4422663;-64.181032;False
51839860;CASA;220000;12-06-2023;INMOBILIARIA;840;264;3;3;;CERRO DE LAS ROSAS;CORDOBA;-31.3751507;-64.23877879999999;False
51872968;CASA;390000;23-06-2023;PARTICULAR;1950;459;4;5;2;LA CAROLINA;CORDOBA;-31.3548614;-64.2862842;True
51872969;TERRENOS;50000;20-06-2023;INMOBILIARIA;700;;;;;SE VENDE LOTE EN EL DORADO 1 CON SALIDA A DOS CALLES;VILLA CARLOS PAZ;-31.4207828;-64.4992141;True
51873640;TERRENOS;65000;21-06-2023;INMOBILIARIA;1200;1200;;;;LA DESEADA COUNTRY;LA CALERA;-31.35559499999999;-64.3227122;True
51873651;DEPARTAMENTO;43000;21-06-2023;INMOBILIARIA;52;38;1;1;;CENTRO;CORDOBA;-31.4169859;-64.194475;True
51874130;CASA;89900;20-06-2023;INMOBILIARIA;100;100;2;2;1;VILLA ALLENDE;VILLA ALLENDE;-31.2872448;-64.30024719;True
51874207;TERRENOS;35000;20-06-2023;INMOBILIARIA;1696;;;;;TERRENO LOTE EN VENTA CON VISTA AL LAGO SAN ROQUE;VILLA PARQUE SIQUIMAN;-31.3666620767866;-64.4847160863512;True
51874268;DEPARTAMENTO;59500;20-06-2023;INMOBILIARIA;62;38;1;1;1;DEPARTAMENTO EN VENTA DE 1 DORMITORIO C/ COCHERA EN CENTRO;VILLA CARLOS PAZ;-31.420129;-64.505315;True
51874289;CASA;75000;24-06-2023;INMOBILIARIA;650;89;2;1;2;CASA EN VENTA DE 2 DORM. C/PILETA A 200 M DE RUTA 28, EN TANTI;TANTI;-31.3643006661835;-64.5398593873511;True
51878863;CASA;50000;21-06-2023;INMOBILIARIA;60;40;1;1;1;DOMO DE 40 M2 EN VENTA QUEBRADA DE LUNA, CAPILLA DEL MONTE;CHARBONIER;-30.78156814397695;-64.51531802981111;True
51878990;CASA;77000;21-06-2023;INMOBILIARIA;180;73;2;1;2;DOCTA;CORDOBA;-31.4615546081;-64.3059429928;True
51879593;DEPARTAMENTO;91200;21-06-2023;INMOBILIARIA;61;43;1;1;1;MANANTIALES;CORDOBA;-31.4570152;-64.2381063;True
51879789;DEPARTAMENTO;37000;21-06-2023;INMOBILIARIA;45;45;1;1;;CENTRO;CORDOBA;-31.41146089999999;-64.195498;True
51879941;DEPARTAMENTO;155000;21-06-2023;INMOBILIARIA;141;141;3;2;1;TEJAS II;CORDOBA;-31.4792188;-64.1996275;True
51880198;CASA;90000;25-06-2023;PARTICULAR;350;120;3;1;;VILLA CABRERA;CORDOBA;-31.3838989;-64.21273479999999;True
51880298;CASA;53000;22-06-2023;INMOBILIARIA;550;120;3;1;1;COLON;CORDOBA;-31.1950413;-64.3103007;True
51880462;DEPARTAMENTO;45000;21-06-2023;INMOBILIARIA;250;40;1;1;;MUY LINDO DPTO UBICADO EN GUEMES! TOTALMENTE RECICLADO!;CORDOBA;-31.421257;-64.193316;True
51880524;TERRENOS;25000;24-06-2023;INMOBILIARIA;1000;;;;;EXCELENTE OPORTUNIDAD | VILLA LA GLORIA | VILLA GENERAL BELGRANO;VILLA GENERAL BELGRANO;-32.0731782;-64.5425772;True
51880526;TERRENOS;660000;21-06-2023;INMOBILIARIA;60000;;;;;EXCELENTES HECTAREAS EN VENTA;VILLA GENERAL BELGRANO;-31.9776652;-64.5594102;True
51880535;TERRENOS;13500;21-06-2023;INMOBILIARIA;600;;;;;LOTE EN VENTA;SANTA ROSA DE CALAMUCHITA;-31.8692123;-64.5367794;True
51880769;CASA;75000;21-06-2023;INMOBILIARIA;180;100;2;1;1;BARRIO NORTE 2;CORDOBA;-31.309271257838578;-64.2528057936035;True
51880794;DEPARTAMENTO;45000;24-06-2023;INMOBILIARIA;70;70;2;1;;ALTO ALBERDI;CORDOBA;-31.4080946;-64.2153049;True
51881169;CASA;140000;24-06-2023;INMOBILIARIA;500;176;3;3;2;VILLA RIVERA INDARTE;CORDOBA;-31.3235059;-64.2928465;True
51881246;CASA;135000;22-06-2023;INMOBILIARIA;228;168;3;3;4;SOLARES DE MANANTIALES;CORDOBA;-31.47879028;-64.26119995;True
51881483;CASA;61000;21-06-2023;INMOBILIARIA;251;123;;3;1;PARQUE LOS MOLINOS;CORDOBA;-31.737664;-64.452816;True
51881490;DEPARTAMENTO;38000;24-06-2023;INMOBILIARIA;37;37;1;1;;ALTO ALBERDI;CORDOBA;-30.9588444;-62.3371839;True
51881493;DEPARTAMENTO;49999;21-06-2023;INMOBILIARIA;57;57;1;1;;CENTRO;CORDOBA;-31.4196648;-64.1848073;True
51881503;CASA;50000;23-06-2023;INMOBILIARIA;390;144;3;2;;SANTA ISABEL;CORDOBA;-31.4787554;-64.2316792;True
51881507;TERRENOS;41999;21-06-2023;INMOBILIARIA;533;;;;;EL FANTASIO;VILLA CARLOS PAZ;-31.4504923;-64.5184299;True
51881513;TERRENOS;36999;21-06-2023;INMOBILIARIA;548;;;;;COSTA AZUL;VILLA CARLOS PAZ;;;True
51881678;DEPARTAMENTO;74000;24-06-2023;INMOBILIARIA;50;50;1;1;;NUEVA CORDOBA;CORDOBA;-31.4228885;-64.1796079;True
51881683;TERRENOS;36700;22-06-2023;INMOBILIARIA;252;14;3;;;TERRAZAS DE MANANTIALES;CORDOBA;-31.4673562;-64.258919;True
51881789;TERRENOS;375000;22-06-2023;INMOBILIARIA;3300;;;;;ARGUELLO;CORDOBA;-31.343709155430023;-64.27777932327882;True
51881956;DEPARTAMENTO;80000;22-06-2023;INMOBILIARIA;55;55;2;1;;DEPARTAMENTO EN CORDOBA CAPITAL;CORDOBA;-31.4307864;-64.1868591;True
51881969;DEPARTAMENTO;85000;26-06-2023;INMOBILIARIA;89;;3;2;;NUEVA CORDOBA;CORDOBA;-31.4216978;-64.1863613;True
51881973;CASA;280000;23-06-2023;INMOBILIARIA;1231;280;4;3;1;JARDIN ESPINOSA;CORDOBA;-31.4534449;-64.1707666;True
51881994;TERRENOS;29000;22-06-2023;INMOBILIARIA;258;;;;;TERRENO EN RINCONES DE MANANTIALES;CORDOBA;-31.4068199;-64.165879;True
51881996;DEPARTAMENTO;42000;22-06-2023;INMOBILIARIA;38;38;1;1;;COFICO;CORDOBA;-31.4001275754;-64.1904499264;True
51862032;CASA;105000;15-06-2023;INMOBILIARIA;200;135;3;2;1;VILLA RIVERA INDARTE;CORDOBA;-31.3282065;-64.3005489999999;False
51862043;CASA;99000;20-06-2023;INMOBILIARIA;750;122;3;2;;VILLA RIVERA INDARTE;CORDOBA;-31.3218404;-64.2955609;True
51862255;CASA;85000;16-06-2023;INMOBILIARIA;180;72;2;1;;BARRIO NORTE;VILLA ALLENDE;-31.3085869;-64.2600548;False
51862339;TERRENOS;85000;20-06-2023;INMOBILIARIA;920;;;;;LA DESEADA COUNTRY;LA CALERA;-31.355595;-64.3227122;True
51862345;CASA;125000;21-06-2023;INMOBILIARIA;650;175;3;1;2;VILLA CATALINA;RIO CEBALLOS;-31.204653;-64.2900693;True
51862560;DEPARTAMENTO;42000;16-06-2023;INMOBILIARIA;40;40;1;1;;ALTO ALBERDI;CORDOBA;-31.4072818;-64.1986691;False
51862762;DEPARTAMENTO;69000;16-06-2023;INMOBILIARIA;70;40;1;1;;NUEVA CORDOBA;CORDOBA;-31.4298213;-64.1888685;False
51862779;TERRENOS;33000;16-06-2023;INMOBILIARIA;250;;;;;DOCTA;CORDOBA;-31.4586467;-64.3068094;False
51863339;CASA;76000;20-06-2023;INMOBILIARIA;286;130;3;1;2;LAS MARGARITAS;CORDOBA;-31.37949944;-64.21047211;True
51863503;CASA;110000;16-06-2023;INMOBILIARIA;300;100;2;1;1;LA CUESTA;VILLA CARLOS PAZ;-31.410334;-64.4811292;False
51857428;DEPARTAMENTO;45000;19-06-2023;INMOBILIARIA;40;40;1;1;;VENDO DPTO EN MACROCENTRO;RIO CUARTO;-33.1208008;-64.3592913;True
51857565;DEPARTAMENTO;75000;15-06-2023;INMOBILIARIA;55;55;1;1;;DEPTO. EN NUEVA CORDOBA;CORDOBA;-31.4260992;-64.1884462;False
51857733;TERRENOS;17000;15-06-2023;INMOBILIARIA;250;;;;;VENDO TERRENO EN LAS HIGUERAS;RIO CUARTO;-33.09183076132457;-64.2978931;False
51857902;CASA;110000;21-06-2023;PARTICULAR;200;;3;1;;VENTA - CASA TRES DORM. - MANUEL PIZARRO 2554 - APTA CREDITO BANCOR;CORDOBA;-31.362539;-64.2321039;True
51858257;TERRENOS;32000;15-06-2023;INMOBILIARIA;258;;;;;MANANTIALES;CORDOBA;-31.4570152;-64.2381063;False
51858347;CASA;165000;19-06-2023;INMOBILIARIA;573;221;4;3;1;PRIMER NIVEL - JOYA DE 3 DORM DPTO. ATRAS;MINA CLAVERO;-31.7211713;-64.9974635;True
51858471;DEPARTAMENTO;75000;15-06-2023;INMOBILIARIA;45;40;1;1;;NUEVA CORDOBA;CORDOBA;-31.43078232;-64.19193268;False
51858497;DEPARTAMENTO;165000;15-06-2023;PARTICULAR;249;177;3;3;1;CENTRO;CORDOBA;-31.41054535;-64.1931839;False
51858502;DEPARTAMENTO;39000;16-06-2023;INMOBILIARIA;58;58;2;1;;NUEVA CORDOBA;CORDOBA;-31.42440605;-64.18270874;False
51858542;DEPARTAMENTO;56000;15-06-2023;INMOBILIARIA;69;69;1;1;;NUEVA CORDOBA;CORDOBA;-31.43584824;-64.19553375;False
51858557;CASA;23500;15-06-2023;INMOBILIARIA;300;54;2;1;1;CASA EN VILLA CAEIRO;SANTA MARIA DE PUNILLA;-31.29442596;-64.46766663;False
51858588;CASA;92000;16-06-2023;INMOBILIARIA;1100;300;2;1;1;CASA QUINTA CON QUINCHO;ANISACATE;-31.71634293;-64.42233276;False
51858594;DEPARTAMENTO;38000;15-06-2023;INMOBILIARIA;40;40;1;1;1;DEPARTAMEENTO A ESTRENAR CON COCHERA;SAN VICENTE;-31.4251976;-64.16145325;False
51858880;DEPARTAMENTO;67000;19-06-2023;INMOBILIARIA;44;44;1;1;;GENERAL PAZ;CORDOBA;-31.41234207;-64.1652298;True
51859043;DEPARTAMENTO;73000;19-06-2023;INMOBILIARIA;42;42;1;1;1;JARDIN;CORDOBA;-31.4436245;-64.18162537;True
51859534;CASA;40000;21-06-2023;PARTICULAR;66;52;2;1;;LAS MARGARITAS;CORDOBA;-31.3784231;-64.2081242;True
51860244;CASA;140000;15-06-2023;INMOBILIARIA;228;195;2;2;;GENERAL PUEYRREDON;CORDOBA;-31.4052975;-64.1664486;False
51860397;CASA;350000;28-06-2023;INMOBILIARIA;3000;900;8;8;;VENTA CASONA DE 8 HABITACIONES EN CASA GRANDE. PUNILLA.;CASA GRANDE;-31.1677356;-64.47604799999999;True
51860639;DEPARTAMENTO;125000;18-06-2023;INMOBILIARIA;82;82;3;2;;ALTO VILLASOL;CORDOBA;-31.3921192;-64.2640462;True
51861510;TERRENOS;45000;18-06-2023;INMOBILIARIA;360;360;;;;SAN IGNACIO VILLAGE;CORDOBA;-31.486821;-64.2533615;True
51861900;TERRENOS;45000;20-06-2023;INMOBILIARIA;460;;;;;LA DESEADA COUNTRY;LA CALERA;-31.32108116;-64.32723236;True
51861997;CASA;375000;15-06-2023;INMOBILIARIA;758;337;3;3;2;VALLE ESCONDIDO;CORDOBA;-31.38044009999999;-64.276395;False
51855370;DEPARTAMENTO;70000;18-06-2023;PARTICULAR;95;95;1;1;;ALBERDI;CORDOBA;-31.406745715642547;-64.20627961963429;True
51855388;TERRENOS;25000;14-06-2023;INMOBILIARIA;1200;;;;;Bo CERRADO, VILLA PARQUE SIQUIMAN, LOTES C/BAJADA AL RIO!;SANTA MARIA DE PUNILLA;-31.3448304;-64.4756248;False
51855396;DEPARTAMENTO;70000;18-06-2023;INMOBILIARIA;70;53;1;1;;GENERAL PAZ;CORDOBA;-31.4157288;-64.1706978;True
51855453;PH;80000;18-06-2023;INMOBILIARIA;187;92;2;1;1;LOTEO;SANTA ROSA DE CALAMUCHITA;-32.077616743493095;-64.53725910321046;True
51855728;DEPARTAMENTO;105000;14-06-2023;INMOBILIARIA;86;80;1;2;;ALTO ALBERDI;CORDOBA;-31.4012394;-64.22674561;False
51856023;CASA;230000;15-06-2023;INMOBILIARIA;251;251;4;2;2;VILLA ARGENTINA;CORDOBA;-31.4311909;-64.1332139;False
51856415;DEPARTAMENTO;110000;19-06-2023;INMOBILIARIA;98;98;2;2;1;LOS OLMOS;CORDOBA;-31.46333122;-64.21624756;True
51856633;TERRENOS;20000;15-06-2023;INMOBILIARIA;819;;;;;TERRENO / LOTE EN VENTA EN MAYU SUMAJ;MAYU SUMAJ;-31.4757802261031;-64.544312953949;False
51841333;CASA;390000;13-06-2023;INMOBILIARIA;60000;147;;;;COLON;CORDOBA;-31.1368964;-64.2964335;False
51841403;CASA;245000;17-06-2023;INMOBILIARIA;850;280;3;1;3;ARGUELLO;CORDOBA;-31.33815689999999;-64.261862;True
51717328;CASA;470000;24-05-2023;INMOBILIARIA;1500;359;3;3;2;ALTOS DEL CHATEAU;CORDOBA;-31.3726071467491;-64.26131323;False
51717784;TERRENOS;50000;22-05-2023;INMOBILIARIA;535;535;;;;ARGUELLO;CORDOBA;-31.33996391;-64.28396606;False
51718041;DEPARTAMENTO;74500;31-05-2023;INMOBILIARIA;60;60;2;1;1;CENTRO;VILLA CARLOS PAZ;-31.4241904;-64.4970242;False
51718272;CASA;75000;28-05-2023;INMOBILIARIA;450;124;3;2;1;CASA EN VENTA DE 3 DORM. C/ COCHERA EN MIGUEL MUNOZ B;VILLA CARLOS PAZ;-31.4336810009513;-64.5067203948873;False
51718318;TERRENOS;25000;26-05-2023;INMOBILIARIA;970;;;;;TERRENO / LOTE EN VENTA DE 970 M2 UBICADO EN TANTI;TANTI;-31.3603692;-64.5835153;False
51718569;DEPARTAMENTO;38000;25-05-2023;INMOBILIARIA;40;40;1;1;;GENERAL PAZ;CORDOBA;-31.4048293;-64.1654999;False
51718579;CASA;85000;22-05-2023;INMOBILIARIA;450;150;3;1;1;CASA + LOCAL COMERCIAL + DPTOEN PLAYAS DE ORO;VILLA CARLOS PAZ;-31.4564037547778;-64.5203103625359;False
51718797;DEPARTAMENTO;70000;26-05-2023;INMOBILIARIA;143;143;3;2;;CENTRO;CORDOBA;-31.4118889;-64.18805329999999;False
51718826;DEPARTAMENTO;169500;23-05-2023;INMOBILIARIA;107;107;2;2;1;EL REFUGIO;CORDOBA;-31.34426659999999;-64.283772;False
51719133;CASA;100000;23-05-2023;INMOBILIARIA;1200;250;3;1;1;OTROS;RIO CEBALLOS;-31.1737267;-64.31233259999999;False
51720363;CASA;118000;24-05-2023;INMOBILIARIA;117;117;2;1;1;COSTAS DE MANANTIALES;CORDOBA;-31.4531648;-64.23256750000002;False
51720423;CASA;165000;23-05-2023;INMOBILIARIA;360;180;3;3;1;MANSOS DEL SUR;CORDOBA;-31.484262;-64.1692144;False
51720444;CASA;73000;23-05-2023;INMOBILIARIA;82;82;2;1;1;CORDOBA - MALAGUENO - LA DOCTA - ETAPA II - HOUSING DEL BOULEVARD;SANTA MARIA;-31.4619471;-64.3061183;False
51726881;TERRENOS;300000;23-05-2023;INMOBILIARIA;468;;;;;ALTA CORDOBA;CORDOBA;-31.4022919;-64.1771675;False
51727105;CASA;158000;23-05-2023;INMOBILIARIA;200;180;3;3;1;TERRAZAS DE MANANTIALES;CORDOBA;-31.473120032808716;-64.26774455169526;False
51727156;CASA;114900;27-05-2023;INMOBILIARIA;196;114;3;2;2;CASA EN VENTA DE 3 DORM. C/ COCHERA EN SANTA RITA;VILLA CARLOS PAZ;-31.402272;-64.4729548;False
51727158;TERRENOS;48000;25-05-2023;PARTICULAR;360;;;;;VILLA ALLENDE;VILLA ALLENDE;-31.310563425578035;-64.26413230960081;False
51727195;TERRENOS;49000;24-05-2023;INMOBILIARIA;364;;;;;TERRAZAS DE MANANTIALES;CORDOBA;-31.474221;-64.26673989999999;False
51727409;TERRENOS;59500;24-05-2023;INMOBILIARIA;1250;;;;;LOS ESPINILLOS;POTRERO DE GARAY;-31.8282272;-64.5518317;False
51727438;DEPARTAMENTO;157000;24-05-2023;INMOBILIARIA;122;108;3;2;1;ALBERDI;CORDOBA;-31.4087092;-64.20788329999999;False
51703047;TERRENOS;21000;20-05-2023;INMOBILIARIA;450;450;;;;OTROS;UNQUILLO;-31.2420368;-64.3013981;False
51704085;CASA;129000;20-05-2023;INMOBILIARIA;180;170;3;3;2;PRADOS DE MANANTIALES;CORDOBA;-31.475921171210572;-64.2614939206543;False
51704411;DEPARTAMENTO;65000;19-05-2023;INMOBILIARIA;60;45;1;1;1;CRISOL NORTE;CORDOBA;-31.4260168;-64.1659152;False
51728538;CASA;180000;24-05-2023;INMOBILIARIA;490;100;3;2;2;ARGUELLO;CORDOBA;-31.3437555;-64.26371689999999;False
51705893;TERRENOS;60000;19-05-2023;INMOBILIARIA;1200;;;;;LA ARBOLADA;MALAGUENO;-31.442114203406575;-64.43991691706549;False
51709374;TERRENOS;680000;21-05-2023;INMOBILIARIA;50000;1;;;;FRACCION DE CINCO HAS A LA VENTA EN LA AUTOVIA E53 - RIO CEBALLOS;RIO CEBALLOS;-31.0892703;-64.288717;False
51710367;CASA;415000;22-05-2023;INMOBILIARIA;1500;;3;2;2;CASA EN VENTA CONTRY EL BOSQUE - UNA PLANTA - 3 DORM. CON PILETA Y QUINCHO;CORDOBA;-31.3500182;-64.3097671;False
51710491;CASA;57000;25-05-2023;INMOBILIARIA;244;72;3;1;1;LOS ROBLES;CORDOBA;-31.4032396;-64.2643714;False
51711753;CASA;159000;22-05-2023;INMOBILIARIA;183;163;3;3;2;MANANTIALES;CORDOBA;-31.45296671289911;-64.2358126;False
51827571;DEPARTAMENTO;40000;09-06-2023;INMOBILIARIA;35;35;1;1;;COFICO;CORDOBA;-31.3957718;-64.1893705;False
51827726;CASA;73000;10-06-2023;INMOBILIARIA;1060;70;2;1;;CASA A LA VENTA EN UNQUILLO - BARRIO ALTO ALEGRE;UNQUILLO;-31.2222172;-64.3434667;False
51829048;CASA;99000;09-06-2023;INMOBILIARIA;122;100;3;2;1;TEJAS III;SANTA MARIA;-31.41193199;-64.17935944;False
51829444;TERRENOS;400400;15-06-2023;INMOBILIARIA;10000;;;;;10.000 M2 SOBRE LA COLECTORA A CIRCUNV. 2DO ANILLO Y CNO. JUAREZ CELMAN (TE 032);JUAREZ CELMAN;-31.282822669765377;-64.17605501225586;False
51830258;TERRENOS;150000;12-06-2023;INMOBILIARIA;1270;191;;;;EXCELENTE OPORTUNIDAD! TERRENO (CON CASA) EN BARRIO LOS BOULEVARES;CORDOBA;-31.3445067;-64.2086388;False
51830874;CASA;115000;09-06-2023;INMOBILIARIA;250;140;3;3;2;DOCTA;CORDOBA;-31.459355031971363;-64.306427;False
51831168;DEPARTAMENTO;62000;10-06-2023;INMOBILIARIA;58;58;2;1;;VENDO DPTO 2 DORM APPTO BANCOR;RIO CUARTO;-33.12594986;-64.34474945;False
51831347;CASA;45000;13-06-2023;INMOBILIARIA;200;80;2;1;;ALTO ALBERDI;CORDOBA;-31.4032189;-64.2232274;False
51831467;CASA;115000;09-06-2023;INMOBILIARIA;185;125;3;2;1;LA CATALINA URBANIZACION RESIDENCIAL;CORDOBA;-31.3225019;-64.2867456;False
51831692;CASA;219000;10-06-2023;PARTICULAR;308;179;3;2;1;CENTRO;VILLA CARLOS PAZ;-31.4207828;-64.4992141;False
51831761;CASA;62000;10-06-2023;INMOBILIARIA;420;82;2;2;;CASA A ESTRENAR EN CAPILLA DEL MONTE;CAPILLA DEL MONTE;-30.8738958;-64.5131188;False
51831810;DEPARTAMENTO;41000;14-06-2023;INMOBILIARIA;53;53;1;1;;COFICO;CORDOBA;-31.3970723;-64.1882382;False
51822846;DEPARTAMENTO;270000;08-06-2023;INMOBILIARIA;140;120;2;2;2;VALLE ESCONDIDO;CORDOBA;-33.0910689;-64.31256;False
51823167;TERRENOS;16000;12-06-2023;INMOBILIARIA;609;609;;;;LOTE EN VILLA GENERAL BELGRANO;VILLA GENERAL BELGRANO;-31.97766519999999;-64.5594102;False
51823854;DEPARTAMENTO;120000;15-06-2023;PARTICULAR;100;75;2;2;;VALLE DEL CERRO;CORDOBA;-31.3685014;-64.2405144;False
51823864;DEPARTAMENTO;43000;14-06-2023;INMOBILIARIA;40;40;1;1;;COFICO;CORDOBA;-31.3991783;-64.1820681;False
51870920;CASA;200000;21-06-2023;INMOBILIARIA;300;300;3;2;5;CASA EN SAN JAVIER YACANTO;SAN JAVIER;-32.03490067;-65.03529358;True
51871369;CASA;165000;21-06-2023;INMOBILIARIA;687;220;4;2;2;CERRO DE LAS ROSAS;CORDOBA;-31.3724036;-64.2281667;True
51871902;TERRENOS;10000;18-06-2023;INMOBILIARIA;510;;;;;SE VENDE LOTE EN VILLA PARQUE SANTA ANA;VILLA PARQUE SANTA ANA;-31.589445889756938;-64.3463560814148;True
51871908;CASA;110000;18-06-2023;INMOBILIARIA;300;145;3;1;2;POETA LUGONES;CORDOBA;-31.358893976732933;-64.21874546322937;True
51871941;CASA;85000;18-06-2023;INMOBILIARIA;320;149;3;2;2;SE VENDE CASA REFACCIONADA A NUEVO EN LA CALERA;LA CALERA;-31.3526698;-64.3318864;True
51871950;TERRENOS;7800;18-06-2023;INMOBILIARIA;930;20;;;;SE VENDE LOTE EN TANTI (VILLA LOS CHANARES);TANTI;-31.363720836678365;-64.55992670432431;True
51871960;TERRENOS;40000;19-06-2023;INMOBILIARIA;600;44;2;2;;SE VENDE 2 CABANAS CON PILETA EN COMUNA DIQUE CHICO;DIQUE CHICO;-31.7445955;-64.3650759;True
51853522;CASA;720000;14-06-2023;INMOBILIARIA;1500;380;5;4;4;CASA A LA VENTA EN EL BOSQUE IMPECABLE;CORDOBA;-31.3465511;-64.3055671;False
51853563;TERRENOS;20000;17-06-2023;INMOBILIARIA;570;;;;;TERRENO EN VILLA NATURALEZA MZA 1 L6;VILLA RUMIPAL;-32.19524384;-64.46253967;True
51853696;DEPARTAMENTO;113500;14-06-2023;INMOBILIARIA;70;70;2;2;;ALTO ALBERDI;CORDOBA;-31.401163;-64.226596;False
51853856;DEPARTAMENTO;72000;14-06-2023;INMOBILIARIA;75;70;2;1;;CENTRO;CORDOBA;-31.4075528;-64.18891880000001;False
51864905;DEPARTAMENTO;122000;17-06-2023;INMOBILIARIA;95;95;2;2;;GENERAL PAZ;CORDOBA;-31.4161479;-64.1676584;True
51865996;DEPARTAMENTO;70000;20-06-2023;INMOBILIARIA;100;90;2;1;;GENERAL PAZ;CORDOBA;-31.4120295;-64.1695668;True
51866227;CASA;115000;16-06-2023;INMOBILIARIA;110;105;3;3;1;SAN SALVADOR;CORDOBA;-31.4014827;-64.2313344;False
51867669;CASA;220000;18-06-2023;INMOBILIARIA;450;262;;;;BAJO PALERMO;CORDOBA;-31.3891259;-64.2277971;True
51867756;TERRENOS;48000;16-06-2023;INMOBILIARIA;348;;;;;COLINAS DE MANANTIALES;CORDOBA;-31.4779856862484;-64.26141548273925;False
51877422;CASA;65000;24-06-2023;INMOBILIARIA;179;81;2;1;1;CERRO NORTE;CORDOBA;-31.3246173;-64.27806749999999;True
51877663;DEPARTAMENTO;49000;24-06-2023;INMOBILIARIA;56;40;1;1;;NUEVA CORDOBA;CORDOBA;-31.4211785;-64.1814152;True
51877827;DEPARTAMENTO;120000;21-06-2023;INMOBILIARIA;96;90;3;2;;QUEBRADA DE LAS ROSAS;CORDOBA;-31.392901231032557;-64.26351436671753;True
51878086;CASA;65000;27-06-2023;PARTICULAR;401;120;3;2;;VILLA DEL RIO;VILLA CARLOS PAZ;-31.4477912;-64.5044666;True
51878174;CASA;180000;21-06-2023;INMOBILIARIA;644;210;3;2;;ARGUELLO;CORDOBA;-31.32162094;-64.27046204;True
51878430;CASA;140000;24-06-2023;INMOBILIARIA;690;140;3;2;;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.2833813;-64.2936988;True
51878611;CASA;135000;21-06-2023;INMOBILIARIA;190;119;3;2;;VILLA CENTENARIO;CORDOBA;-31.362123178636995;-64.23193;True
51851023;DEPARTAMENTO;100000;14-06-2023;INMOBILIARIA;294;170;2;1;1;ALTO ALBERDI;CORDOBA;-31.40570831;-64.22381592;False
51851606;CASA;299999;14-06-2023;INMOBILIARIA;1200;270;2;1;;VILLA DEL LAGO;VILLA CARLOS PAZ;-31.39478302;-64.50041962;False
51851615;TERRENOS;26900;14-06-2023;INMOBILIARIA;1200;145;;;;LICEO;CORDOBA;-31.48111153;-64.22122192;False
51851652;DEPARTAMENTO;34999;18-06-2023;INMOBILIARIA;37;37;1;1;;ALBERDI;CORDOBA;-31.41174889;-64.19785309;True
51851666;DEPARTAMENTO;34999;14-06-2023;INMOBILIARIA;40;;1;1;;CENTRO;CORDOBA;-31.41034889;-64.18495941;False
51851872;DEPARTAMENTO;60000;14-06-2023;INMOBILIARIA;55;50;1;;;GENERAL PAZ;CORDOBA;-31.4125101;-64.1654041;False
51852593;TERRENOS;50000;14-06-2023;INMOBILIARIA;532;;;;;ARGUELLO NORTE;CORDOBA;-31.3272798;-64.2636807;False
51852633;CASA;300000;14-06-2023;INMOBILIARIA;1768;270;4;3;3;4 HOJAS;MENDIOLAZA;-31.2579513;-64.2998032;False
50262904;CASA;330000;05-09-2022;INMOBILIARIA;782;290;3;2;2;VALLE ESCONDIDO;CORDOBA;-31.3728208;-64.2766907;False
50638501;PH;140000;04-11-2022;INMOBILIARIA;180;130;3;3;2;MANANTIALES;CORDOBA;-31.3115984;-64.3130826;False
51786658;CASA;185000;05-06-2023;INMOBILIARIA;120;120;2;2;1;VENTA CASA 2 DORM TEJAS III MALAGUENO;MALAGUENO;-31.4403954;-64.3147282;False
51984594;DEPARTAMENTO;160000;10-07-2023;INMOBILIARIA;150;110;3;3;1;OPORTUNIDAD! DUPLEX EN VENTA ALTO WARCALDE;LA CALERA;-31.334621949359516;-64.310163;True
51887226;CASA;450000;22-06-2023;INMOBILIARIA;2123;420;3;4;2;CASA EN FORTIN DEL POZO;EL FORTIN;-31.4752787;-64.1702485;True
51690607;TERRENOS;23500;18-05-2023;INMOBILIARIA;250;;;;;MANANTIALES;CORDOBA;-31.4673562;-64.258919;False
51418095;DEPARTAMENTO;349000;02-04-2023;INMOBILIARIA;150;100;3;2;2;CERRO DE LAS ROSAS;CORDOBA;-31.3811008;-64.2245995;False
51395233;DEPARTAMENTO;80000;02-04-2023;INMOBILIARIA;70;70;2;1;;NUEVA CORDOBA;CORDOBA;-31.4214672;-64.1802829;False
51430630;DEPARTAMENTO;130000;06-04-2023;INMOBILIARIA;108;83;2;1;1;GENERAL PAZ;CORDOBA;-31.4111045;-64.1707823;False
51560385;DEPARTAMENTO;100000;27-04-2023;INMOBILIARIA;90;90;4;2;;ZONA TRIBUNALES DPTO EN VENTA 4DORM, CENTRO;CORDOBA;-31.4185176;-64.1925804999999;False
50191958;CASA;85000;25-08-2022;INMOBILIARIA;110;100;2;1;1;CASA 2 DORM. CARLOS PAZ;VILLA CARLOS PAZ;-31.428827903776;-64.522705078125;False
51677270;TERRENOS;150000;16-05-2023;INMOBILIARIA;3000;;;;;EL POTRERILLO DE LARRETA;ALTA GRACIA;-31.6551997;-64.4424324;False
51852834;CASA;40000;20-06-2023;INMOBILIARIA;265;120;3;1;1;QUINTAS DE ARGUELLO;CORDOBA;-31.33894157;-64.27046204;True
